"Date","Price","Open","High","Low","Vol.","Change %"
"05/28/2025","0.147","0.147","0.147","0.147","","0.00%"
"05/27/2025","0.147","0.147","0.147","0.147","","0.00%"
"05/26/2025","0.147","0.147","0.147","0.147","","0.00%"
"05/25/2025","0.147","0.147","0.147","0.147","","0.00%"
"05/22/2025","0.147","0.147","0.147","0.147","","0.00%"
"05/21/2025","0.147","0.147","0.147","0.147","","0.00%"
"05/20/2025","0.147","0.147","0.147","0.147","","0.00%"
"05/19/2025","0.147","0.147","0.147","0.147","","0.00%"
"05/18/2025","0.147","0.147","0.147","0.147","","0.00%"
"05/15/2025","0.147","0.147","0.147","0.147","","0.00%"
"05/14/2025","0.147","0.147","0.147","0.147","","0.00%"
"05/13/2025","0.147","0.147","0.147","0.147","","0.00%"
"05/12/2025","0.147","0.147","0.147","0.147","","0.00%"
"05/11/2025","0.147","0.148","0.148","0.147","772.75K","-0.68%"
"05/08/2025","0.148","0.148","0.148","0.148","","0.00%"
"05/07/2025","0.148","0.148","0.148","0.148","0.03K","0.00%"
"05/06/2025","0.148","0.148","0.148","0.148","0.03K","0.00%"
"05/05/2025","0.148","0.148","0.148","0.148","","0.00%"
"05/04/2025","0.148","0.148","0.148","0.148","0.03K","0.00%"
"05/01/2025","0.148","0.148","0.148","0.148","3.35K","-0.67%"
"04/30/2025","0.149","0.149","0.149","0.149","840.00K","0.68%"
"04/29/2025","0.148","0.148","0.148","0.148","0.83K","0.00%"
"04/28/2025","0.148","0.148","0.148","0.148","4.97K","0.00%"
"04/27/2025","0.148","0.148","0.148","0.148","","0.00%"
"04/24/2025","0.148","0.148","0.148","0.148","0.33K","0.00%"
"04/23/2025","0.148","0.148","0.148","0.148","0.66K","0.00%"
"04/22/2025","0.148","0.148","0.148","0.146","113.51K","1.37%"
"04/21/2025","0.146","0.146","0.146","0.146","","0.00%"
"04/20/2025","0.146","0.146","0.146","0.146","","0.00%"
"04/17/2025","0.146","0.146","0.146","0.146","0.03K","0.69%"
"04/16/2025","0.145","0.145","0.145","0.145","65.34K","0.69%"
"04/15/2025","0.144","0.144","0.144","0.144","20.00K","2.86%"
"04/14/2025","0.140","0.144","0.144","0.140","5.32M","-2.78%"
"04/13/2025","0.144","0.144","0.144","0.144","","0.00%"
"04/10/2025","0.144","0.144","0.144","0.140","749.36K","2.86%"
"04/09/2025","0.140","0.140","0.140","0.140","0.88K","-2.10%"
"04/08/2025","0.143","0.143","0.143","0.143","","0.00%"
"04/07/2025","0.143","0.143","0.143","0.143","","0.00%"
"04/06/2025","0.143","0.143","0.143","0.143","","0.00%"
"03/27/2025","0.143","0.143","0.143","0.143","","0.00%"
"03/26/2025","0.143","0.143","0.143","0.143","","0.00%"
"03/25/2025","0.143","0.143","0.143","0.143","","0.00%"
"03/24/2025","0.143","0.143","0.143","0.143","","0.00%"
"03/23/2025","0.143","0.146","0.146","0.143","162.21K","-3.97%"
"03/20/2025","0.149","0.149","0.149","0.149","","0.00%"
"03/19/2025","0.149","0.149","0.149","0.149","","0.00%"
"03/18/2025","0.149","0.149","0.149","0.149","","0.00%"
"03/17/2025","0.149","0.149","0.149","0.149","","-1.43%"
"03/16/2025","0.151","0.151","0.151","0.151","","0.00%"
"03/13/2025","0.151","0.151","0.151","0.151","","0.00%"
"03/12/2025","0.151","0.158","0.158","0.158","3.26K","0.00%"
"03/11/2025","0.151","0.151","0.151","0.151","","0.00%"
"03/10/2025","0.151","0.151","0.151","0.151","","0.00%"
"03/09/2025","0.151","0.151","0.151","0.151","","0.00%"
"03/06/2025","0.151","0.151","0.151","0.151","","0.00%"
"03/05/2025","0.151","0.151","0.151","0.151","","0.00%"
"03/04/2025","0.151","0.151","0.151","0.151","","0.00%"
"03/03/2025","0.151","0.151","0.151","0.151","","0.00%"
"03/02/2025","0.151","0.151","0.151","0.151","","0.00%"
"02/27/2025","0.151","0.151","0.151","0.151","","0.00%"
"02/26/2025","0.151","0.151","0.151","0.151","","0.00%"
"02/25/2025","0.151","0.151","0.151","0.151","","0.00%"
"02/24/2025","0.151","0.151","0.151","0.151","","0.00%"
"02/23/2025","0.151","0.151","0.151","0.151","","7.09%"
"02/20/2025","0.141","0.141","0.141","0.141","0.00K","-6.62%"
"02/19/2025","0.151","0.151","0.151","0.151","","0.00%"
