"Date","Price","Open","High","Low","Vol.","Change %"
"04/21/2025","0.070","0.071","0.071","0.070","273.93K","0.00%"
"04/20/2025","0.070","0.069","0.070","0.069","885.56K","1.45%"
"04/17/2025","0.069","0.069","0.069","0.069","189.71K","0.00%"
"04/16/2025","0.069","0.070","0.070","0.068","57.11K","0.00%"
"04/15/2025","0.069","0.069","0.070","0.069","316.06K","1.47%"
"04/14/2025","0.068","0.068","0.069","0.067","562.25K","-1.45%"
"04/13/2025","0.069","0.069","0.069","0.068","76.89K","0.00%"
"04/10/2025","0.069","0.068","0.069","0.067","158.60K","1.47%"
"04/09/2025","0.068","0.069","0.069","0.068","219.51K","0.00%"
"04/08/2025","0.068","0.066","0.068","0.066","850.68K","3.03%"
"04/07/2025","0.066","0.067","0.067","0.065","267.68K","0.00%"
"04/06/2025","0.066","0.067","0.067","0.065","268.80K","-2.94%"
"03/27/2025","0.068","0.067","0.069","0.067","587.75K","1.49%"
"03/26/2025","0.067","0.067","0.067","0.066","2.29M","0.00%"
"03/25/2025","0.067","0.067","0.067","0.067","444.00K","-1.47%"
"03/24/2025","0.068","0.067","0.068","0.066","1.09M","1.49%"
"03/23/2025","0.067","0.067","0.067","0.066","385.43K","0.00%"
"03/20/2025","0.067","0.066","0.067","0.066","1.31M","1.52%"
"03/19/2025","0.066","0.067","0.067","0.066","349.24K","-1.49%"
"03/18/2025","0.067","0.067","0.067","0.067","209.00K","0.00%"
"03/17/2025","0.067","0.067","0.067","0.066","523.49K","0.00%"
"03/16/2025","0.067","0.066","0.067","0.066","530.34K","0.00%"
"03/13/2025","0.067","0.066","0.067","0.066","1.24M","3.08%"
"03/12/2025","0.065","0.064","0.065","0.064","220.00K","0.00%"
"03/11/2025","0.065","0.065","0.065","0.064","286.30K","-1.52%"
"03/10/2025","0.066","0.066","0.066","0.066","166.02K","1.54%"
"03/09/2025","0.065","0.066","0.066","0.065","173.00K","-2.99%"
"03/06/2025","0.067","0.067","0.067","0.066","39.55K","0.00%"
"03/05/2025","0.067","0.067","0.067","0.066","2.78K","1.52%"
"03/04/2025","0.066","0.066","0.067","0.065","385.90K","0.00%"
"03/03/2025","0.066","0.066","0.067","0.066","842.38K","0.00%"
"03/02/2025","0.066","0.067","0.067","0.066","261.74K","-1.49%"
"02/27/2025","0.067","0.068","0.068","0.067","511.57K","-1.47%"
"02/26/2025","0.068","0.068","0.069","0.067","146.33K","0.00%"
"02/25/2025","0.068","0.067","0.069","0.067","243.39K","-1.45%"
"02/24/2025","0.069","0.069","0.069","0.068","226.00K","0.00%"
"02/23/2025","0.069","0.068","0.069","0.066","2.41M","1.47%"
"02/20/2025","0.068","0.067","0.069","0.066","481.36K","1.49%"
"02/19/2025","0.067","0.067","0.069","0.067","260.69K","-1.47%"
"02/18/2025","0.068","0.068","0.068","0.068","260.64K","0.00%"
"02/17/2025","0.068","0.070","0.070","0.068","413.28K","-2.86%"
"02/16/2025","0.070","0.069","0.072","0.069","3.91M","2.94%"
"02/13/2025","0.068","0.068","0.068","0.068","171.40K","0.00%"
"02/12/2025","0.068","0.068","0.068","0.068","6.30K","-1.45%"
"02/11/2025","0.069","0.068","0.069","0.068","32.07K","1.47%"
"02/10/2025","0.068","0.067","0.069","0.066","125.50K","-1.45%"
"02/09/2025","0.069","0.070","0.070","0.069","1.39K","1.47%"
"02/06/2025","0.068","0.068","0.068","0.068","25.00K","-1.45%"
"02/05/2025","0.069","0.070","0.070","0.069","155.42K","0.00%"
"02/04/2025","0.069","0.069","0.070","0.069","853.78K","0.00%"
"02/03/2025","0.069","0.068","0.069","0.068","187.20K","0.00%"
"02/02/2025","0.069","0.069","0.070","0.069","46.80K","0.00%"
"01/29/2025","0.069","0.069","0.070","0.069","246.25K","1.47%"
"01/28/2025","0.068","0.068","0.069","0.068","167.31K","0.00%"
"01/27/2025","0.068","0.067","0.068","0.067","646.15K","1.49%"
"01/26/2025","0.067","0.066","0.067","0.066","204.00K","1.52%"
"01/23/2025","0.066","0.067","0.068","0.066","18.00K","-1.49%"
"01/22/2025","0.067","0.066","0.068","0.066","542.50K","1.52%"
"01/21/2025","0.066","0.067","0.067","0.066","271.58K","-2.94%"
"01/20/2025","0.068","0.068","0.068","0.068","167.80K","-1.45%"
"01/19/2025","0.069","0.069","0.069","0.069","55.00K","-1.43%"
"01/16/2025","0.070","0.070","0.070","0.069","224.94K","0.00%"
"01/15/2025","0.070","0.070","0.070","0.070","34.37K","0.00%"
"01/14/2025","0.070","0.071","0.071","0.070","250.00K","-2.78%"
"01/13/2025","0.072","0.071","0.073","0.071","47.20K","-1.37%"
"01/09/2025","0.073","0.073","0.073","0.073","45.31K","0.00%"
"01/08/2025","0.073","0.073","0.073","0.072","474.61K","0.00%"
"01/07/2025","0.073","0.070","0.073","0.070","732.30K","4.29%"
"01/06/2025","0.070","0.069","0.070","0.069","623.51K","1.45%"
"01/05/2025","0.069","0.069","0.069","0.069","36.10K","1.47%"
"01/02/2025","0.068","0.068","0.068","0.068","35.00K","1.49%"
"01/01/2025","0.067","0.067","0.067","0.067","79.50K","1.52%"
"12/31/2024","0.066","0.068","0.068","0.065","176.49K","0.00%"
"12/30/2024","0.066","0.065","0.066","0.065","394.88K","1.54%"
"12/29/2024","0.065","0.064","0.066","0.064","297.22K","1.56%"
"12/26/2024","0.064","0.064","0.064","0.064","227.05K","1.59%"
"12/25/2024","0.063","0.063","0.063","0.063","32.00K","0.00%"
