"Date","Price","Open","High","Low","Vol.","Change %"
"01/27/2025","0.33","0.33","0.33","0.33","1.03M","0.00%"
"01/26/2025","0.33","0.34","0.34","0.33","1.05M","-2.36%"
"01/23/2025","0.34","0.34","0.34","0.34","1.11M","0.00%"
"01/22/2025","0.34","0.34","0.34","0.34","5.65M","0.00%"
"01/21/2025","0.34","0.34","0.34","0.34","896.27K","0.00%"
"01/20/2025","0.34","0.34","0.34","0.34","753.39K","0.00%"
"01/19/2025","0.34","0.34","0.34","0.34","691.53K","0.00%"
"01/16/2025","0.34","0.34","0.34","0.34","2.64M","0.00%"
"01/15/2025","0.34","0.34","0.34","0.34","4.27M","0.00%"
"01/14/2025","0.34","0.34","0.34","0.34","1.48M","0.00%"
"01/13/2025","0.34","0.34","0.35","0.34","10.51M","0.00%"
"01/09/2025","0.34","0.34","0.34","0.34","1.36M","0.00%"
"01/08/2025","0.34","0.34","0.34","0.34","2.07M","0.00%"
"01/07/2025","0.34","0.34","0.34","0.34","1.21M","0.00%"
"01/06/2025","0.34","0.34","0.34","0.34","2.03M","-1.73%"
"01/05/2025","0.35","0.34","0.35","0.34","5.51M","3.58%"
"01/02/2025","0.34","0.33","0.34","0.33","3.52M","0.00%"
"01/01/2025","0.33","0.33","0.34","0.33","1.73M","0.00%"
"12/31/2024","0.34","0.33","0.34","0.33","3.70M","1.51%"
"12/30/2024","0.33","0.33","0.33","0.33","3.49M","0.00%"
"12/29/2024","0.33","0.33","0.34","0.33","3.58M","0.00%"
"12/26/2024","0.34","0.32","0.34","0.32","4.98M","3.69%"
"12/25/2024","0.32","0.32","0.33","0.32","1.48M","0.00%"
"12/24/2024","0.32","0.32","0.33","0.32","2.03M","0.00%"
"12/23/2024","0.32","0.32","0.33","0.32","2.17M","0.00%"
"12/22/2024","0.32","0.32","0.33","0.32","3.71M","0.00%"
"12/19/2024","0.32","0.32","0.33","0.32","4.26M","0.00%"
"12/18/2024","0.32","0.33","0.33","0.32","1.13M","-2.44%"
"12/17/2024","0.33","0.31","0.33","0.31","4.71M","4.13%"
"12/16/2024","0.31","0.31","0.31","0.31","6.11M","2.94%"
"12/15/2024","0.31","0.32","0.32","0.30","2.99M","-3.16%"
