"Date","Price","Open","High","Low","Vol.","Change %"
"10/01/2025","0.062","0.064","0.064","0.060","173.14K","-3.13%"
"09/30/2025","0.064","0.065","0.065","0.063","22.10K","1.59%"
"09/29/2025","0.063","0.063","0.065","0.063","259.84K","0.00%"
"09/28/2025","0.063","0.064","0.064","0.063","169.83K","0.00%"
"09/25/2025","0.063","0.063","0.065","0.063","40.57K","0.00%"
"09/24/2025","0.063","0.063","0.063","0.063","168.80K","0.00%"
"09/23/2025","0.063","0.065","0.065","0.063","147.60K","-3.08%"
"09/22/2025","0.065","0.065","0.065","0.064","87.67K","0.00%"
"09/21/2025","0.065","0.066","0.066","0.064","105.02K","1.56%"
"09/18/2025","0.064","0.067","0.067","0.064","955.68K","-1.54%"
"09/17/2025","0.065","0.066","0.066","0.065","112.65K","-1.52%"
"09/16/2025","0.066","0.066","0.066","0.065","24.61K","-1.49%"
"09/15/2025","0.067","0.067","0.067","0.066","53.27K","-1.47%"
"09/14/2025","0.068","0.069","0.069","0.068","190.56K","1.49%"
"09/11/2025","0.067","0.067","0.067","0.066","14.56K","0.00%"
"09/10/2025","0.067","0.069","0.069","0.067","96.00K","0.00%"
"09/09/2025","0.067","0.066","0.068","0.066","1.68M","3.08%"
"09/08/2025","0.065","0.065","0.065","0.064","3.80K","0.00%"
"09/04/2025","0.065","0.065","0.065","0.065","19.59K","0.00%"
"09/03/2025","0.065","0.064","0.064","0.064","5.88K","0.00%"
"09/02/2025","0.065","0.066","0.066","0.065","72.00K","-1.52%"
"09/01/2025","0.066","0.065","0.066","0.065","810.50K","3.12%"
"08/31/2025","0.064","0.064","0.064","0.064","137.67K","0.00%"
"08/28/2025","0.064","0.064","0.064","0.064","162.64K","-1.54%"
"08/27/2025","0.065","0.065","0.065","0.065","79.80K","-1.52%"
"08/26/2025","0.066","0.066","0.066","0.066","12.59K","0.00%"
"08/25/2025","0.066","0.066","0.066","0.066","11.14K","0.00%"
"08/24/2025","0.066","0.066","0.066","0.066","83.51K","1.54%"
"08/21/2025","0.065","0.065","0.065","0.065","46.29K","0.00%"
"08/20/2025","0.065","0.066","0.066","0.065","147.34K","-1.52%"
"08/19/2025","0.066","0.066","0.066","0.066","32.21K","0.00%"
"08/18/2025","0.066","0.066","0.066","0.066","70.00K","0.00%"
"08/17/2025","0.066","0.066","0.066","0.066","32.51K","0.00%"
"08/14/2025","0.066","0.066","0.066","0.065","31.22K","0.00%"
"08/13/2025","0.066","0.067","0.067","0.066","28.58K","0.00%"
"08/12/2025","0.066","0.068","0.068","0.067","6.90K","0.00%"
"08/11/2025","0.066","0.067","0.068","0.067","10.81K","0.00%"
"08/10/2025","0.066","0.068","0.068","0.066","7.70K","0.00%"
"08/07/2025","0.066","0.067","0.068","0.067","0.19K","0.00%"
"08/06/2025","0.066","0.067","0.067","0.067","1.95K","0.00%"
"08/05/2025","0.066","0.068","0.068","0.066","201.70K","-1.49%"
"08/04/2025","0.067","0.069","0.069","0.067","11.35K","0.00%"
"08/03/2025","0.067","0.067","0.067","0.067","","0.00%"
"07/31/2025","0.067","0.067","0.067","0.067","228.28K","-1.47%"
"07/30/2025","0.068","0.068","0.068","0.068","43.44K","0.00%"
"07/29/2025","0.068","0.068","0.068","0.068","80.30K","-2.86%"
