"Date","Price","Open","High","Low","Vol.","Change %"
"01/26/2025","0.086","0.087","0.087","0.086","223.92K","-1.15%"
"01/23/2025","0.087","0.087","0.088","0.087","188.85K","-1.14%"
"01/22/2025","0.088","0.088","0.088","0.087","624.54K","0.00%"
"01/21/2025","0.088","0.088","0.088","0.088","78.00K","0.00%"
"01/20/2025","0.088","0.089","0.089","0.088","325.15K","-1.12%"
"01/19/2025","0.089","0.092","0.092","0.089","481.82K","-2.20%"
"01/16/2025","0.091","0.094","0.094","0.089","1.87M","2.25%"
"01/15/2025","0.089","0.088","0.089","0.088","109.19K","1.14%"
"01/14/2025","0.088","0.088","0.088","0.088","83.81K","0.00%"
"01/13/2025","0.088","0.088","0.088","0.087","31.00K","0.00%"
"01/09/2025","0.088","0.088","0.088","0.088","178.40K","1.15%"
"01/08/2025","0.087","0.088","0.088","0.087","122.98K","0.00%"
"01/07/2025","0.087","0.087","0.088","0.087","135.39K","-1.14%"
"01/06/2025","0.088","0.087","0.088","0.086","40.73K","1.15%"
"01/05/2025","0.087","0.087","0.087","0.086","629.49K","0.00%"
"01/02/2025","0.087","0.088","0.088","0.087","225.24K","0.00%"
"01/01/2025","0.087","0.085","0.087","0.085","238.24K","2.35%"
"12/31/2024","0.085","0.083","0.085","0.083","601.80K","2.41%"
"12/30/2024","0.083","0.083","0.083","0.083","157.00K","1.22%"
"12/29/2024","0.082","0.082","0.082","0.082","180.80K","1.23%"
"12/26/2024","0.081","0.081","0.081","0.081","31.95K","0.00%"
"12/25/2024","0.081","0.081","0.081","0.080","852.94K","1.25%"
"12/24/2024","0.080","0.081","0.081","0.080","135.27K","-2.44%"
"12/23/2024","0.082","0.083","0.083","0.081","144.20K","0.00%"
"12/22/2024","0.082","0.082","0.082","0.082","52.00K","1.23%"
"12/19/2024","0.081","0.081","0.081","0.081","121.00K","0.00%"
"12/18/2024","0.081","0.082","0.082","0.081","133.29K","-1.22%"
"12/17/2024","0.082","0.081","0.082","0.081","50.21K","2.50%"
"12/16/2024","0.080","0.081","0.081","0.080","18.10K","-2.44%"
"12/15/2024","0.082","0.082","0.082","0.082","1.20K","2.50%"
"12/12/2024","0.080","0.080","0.080","0.080","84.08K","0.00%"
"12/11/2024","0.080","0.081","0.081","0.080","478.36K","-2.44%"
